fotmob_id,name,position,team,xP,assists,bonus,bps,clean_sheets,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,goals_conceded,goals_scored,minutes,own_goals,penalties_missed,penalties_saved,red_cards,saves,starts,total_points,yellow_cards,fpl_id,first_name,second_name,23_id,24_id,25_id,23_position,24_position,25_position,25_cost,opta_id,shots_on_target,fouls_won,clearances,tackles_won,interceptions,blocks,recoveries,tackles,tackles_lost,saves_inside_box,saves_outside_box,penalties_scored,games,abs_cleans_change,abs_goals_scored_change,abs_goals_conceded_change,abs_def_contribution_change,bps_cleans_change,bps_goals_scored_change,bps_goals_conceded_change,bps_fouls_won_change,bps_shot_on_target_change,bps_saves_change,bps_penalties_scored_change,new_bps,new_bonus,new_total_points,value,PPM,PPMPM,new_value,new_PPM,new_PPMPM,total_points_change,bps_change,bonus_change,position_changed
956682,Sven Botman,DEF,Newcastle,36.4,2,4,298,3,0.54,1.16,0.62,31.58,29,2,1375,1,0,0,0,0,15,51,2,220237.0,Sven,Botman,405.0,393.0,475.0,DEF,DEF,DEF,5.0,220237.0,2.0,2.0,58.0,13.0,9.0,16.0,70.0,20.0,7.0,0.0,0.0,0.0,17,0,0,0,4,0,0,0,2.0,4.0,0.0,0.0,304.0,4,55,10.2,3.0,0.6,11.0,3.235,0.647,4,6.0,0,False
956683,Ryan Gravenberch,MID,Liverpool,53.4,0,3,176,3,1.35,3.43,2.08,15.05,17,1,1110,0,0,0,0,0,12,45,0,441266.0,Ryan,Gravenberch,708.0,323.0,390.0,MID,MID,MID,5.5,441266.0,8.0,15.0,11.0,12.0,14.0,2.0,74.0,26.0,14.0,0.0,0.0,0.0,26,0,0,0,4,0,0,0,15.0,16.0,0.0,0.0,207.0,3,49,8.182,1.731,0.315,8.909,1.885,0.343,4,31.0,0,False
957118,Nuno Varela Tavares,DEF,Nott'm Forest,3.8,0,0,69,1,0.38,0.54,0.16,4.97,9,0,454,0,0,0,0,0,5,11,2,437626.0,Nuno,Varela Tavares,23.0,0.0,0.0,DEF,0,DEF,0.0,437626.0,1.0,2.0,15.0,7.0,1.0,0.0,33.0,11.0,4.0,0.0,0.0,0.0,8,0,0,0,0,0,0,0,2.0,2.0,0.0,0.0,73.0,0,11,0.0,1.375,0.0,0.0,1.375,0.0,0,4.0,0,False
959407,James Hill,DEF,Bournemouth,1.3,0,0,22,0,0.01,0.01,0.0,1.34,1,0,74,0,0,0,0,0,1,5,0,463981.0,James,Hill,69.0,68.0,77.0,DEF,DEF,DEF,4.0,463981.0,0.0,0.0,8.0,2.0,3.0,2.0,7.0,3.0,1.0,0.0,0.0,0.0,5,0,0,0,2,0,0,0,0.0,0.0,0.0,0.0,22.0,0,7,1.25,1.0,0.25,1.75,1.4,0.35,2,0.0,0,False
961306,Nathan Collins,DEF,Brentford,72.0,1,8,489,7,0.95,2.54,1.59,41.61,51,1,2649,0,0,0,0,0,29,84,3,432830.0,Nathan,Collins,96.0,88.0,106.0,DEF,DEF,DEF,5.0,432830.0,2.0,23.0,129.0,20.0,44.0,30.0,136.0,38.0,18.0,0.0,0.0,0.0,32,0,0,0,22,0,0,0,23.0,4.0,0.0,0.0,516.0,7,105,16.8,2.625,0.525,21.0,3.281,0.656,21,27.0,-1,False
961995,Bukayo Saka,MID,Arsenal,217.6,12,29,776,16,10.9,26.29,15.4,25.66,27,16,2922,0,0,0,0,0,35,226,4,223340.0,Bukayo,Saka,19.0,17.0,16.0,MID,MID,MID,10.0,223340.0,37.0,69.0,19.0,35.0,15.0,2.0,155.0,66.0,31.0,0.0,0.0,6.0,35,0,0,0,10,0,0,0,69.0,74.0,0.0,-36.0,883.0,26,233,22.6,6.457,0.646,23.3,6.657,0.666,7,107.0,-3,False
963964,Harvey Elliott,MID,Liverpool,110.5,9,8,402,4,4.68,7.4,2.72,19.29,13,3,1330,0,0,0,0,0,11,96,2,444884.0,Harvey,Elliott,295.0,319.0,389.0,MID,MID,MID,5.5,444884.0,17.0,13.0,6.0,17.0,6.0,0.0,78.0,27.0,10.0,0.0,0.0,0.0,34,0,0,0,0,0,0,0,13.0,34.0,0.0,0.0,449.0,8,96,17.455,2.824,0.513,17.455,2.824,0.513,0,47.0,0,False
963983,Mike Trésor,MID,Burnley,7.4,0,0,73,0,0.54,0.91,0.37,10.04,10,0,410,0,0,0,0,0,3,20,0,437748.0,Mike,Trésor,706.0,0.0,214.0,MID,0,MID,4.5,437748.0,0.0,3.0,1.0,6.0,1.0,0.0,28.0,10.0,4.0,0.0,0.0,0.0,16,0,0,0,0,0,0,0,3.0,0.0,0.0,0.0,76.0,0,20,4.444,1.25,0.278,4.444,1.25,0.278,0,3.0,0,False
966026,Ian Maatsen,MID,Chelsea,9.4,0,0,24,0,0.2,0.94,0.74,5.07,5,0,200,0,0,0,0,0,1,11,1,441302.0,Ian,Maatsen,609.0,45.0,39.0,MID,DEF,DEF,4.5,441302.0,1.0,1.0,9.0,2.0,3.0,0.0,11.0,3.0,1.0,0.0,0.0,0.0,12,0,0,0,0,0,0,-20,1.0,2.0,0.0,0.0,7.0,0,11,2.444,0.917,0.204,2.444,0.917,0.204,0,-17.0,0,True
966027,Conor Gallagher,MID,Chelsea,145.5,8,10,618,8,3.53,7.54,4.01,52.43,56,5,3129,0,0,0,1,0,37,129,7,232787.0,Conor,Gallagher,202.0,169.0,0.0,MID,MID,MID,0.0,232787.0,18.0,64.0,30.0,52.0,43.0,11.0,221.0,85.0,33.0,0.0,0.0,0.0,37,0,0,0,34,0,0,0,64.0,36.0,0.0,0.0,718.0,10,163,0.0,3.486,0.0,0.0,4.405,0.0,34,100.0,0,False
967622,Antony Matheus dos Santos,MID,Man Utd,46.3,1,0,184,3,1.83,5.21,3.38,25.18,26,1,1311,0,0,0,0,0,15,47,5,467169.0,Antony Matheus,dos Santos,372.0,365.0,454.0,MID,MID,MID,6.0,467169.0,16.0,32.0,8.0,21.0,12.0,1.0,96.0,40.0,19.0,0.0,0.0,0.0,29,0,0,0,6,0,0,0,32.0,32.0,0.0,0.0,248.0,3,56,7.833,1.621,0.27,9.333,1.931,0.322,9,64.0,3,False
970692,Bryan Gil Salvatierra,MID,Spurs,7.4,0,0,41,0,0.24,0.91,0.67,7.19,11,0,200,0,0,0,0,0,2,12,0,436234.0,Bryan,Gil Salvatierra,494.0,483.0,590.0,MID,MID,MID,5.0,436234.0,1.0,3.0,4.0,0.0,3.0,0.0,16.0,1.0,1.0,0.0,0.0,0.0,11,0,0,0,0,0,0,0,3.0,2.0,0.0,0.0,46.0,0,12,2.4,1.091,0.218,2.4,1.091,0.218,0,5.0,0,False
974618,Jan Paul van Hecke,DEF,Brighton,51.5,0,3,454,5,0.93,2.35,1.42,37.22,38,0,2368,0,0,0,0,0,26,61,4,469142.0,Jan Paul,van Hecke,150.0,144.0,151.0,DEF,DEF,DEF,4.5,469142.0,6.0,17.0,74.0,26.0,30.0,27.0,130.0,47.0,21.0,0.0,0.0,0.0,28,0,0,0,10,0,0,0,17.0,12.0,0.0,0.0,483.0,2,70,13.556,2.179,0.484,15.556,2.5,0.556,9,29.0,-1,False
974753,Julián Álvarez,FWD,Man City,206.0,11,17,662,12,6.28,19.35,13.07,25.52,24,11,2644,0,0,0,0,0,31,158,2,461358.0,Julián,Álvarez,343.0,352.0,0.0,FWD,FWD,FWD,0.0,461358.0,40.0,13.0,13.0,13.0,2.0,0.0,98.0,24.0,11.0,0.0,0.0,2.0,36,0,0,0,0,0,0,0,13.0,80.0,0.0,-24.0,731.0,18,159,0.0,4.389,0.0,0.0,4.417,0.0,1,69.0,1,False
976506,Mykhailo Mudryk,MID,Chelsea,81.5,5,5,291,7,3.15,7.92,4.77,25.05,28,5,1564,0,0,0,0,0,18,94,5,465920.0,Mykhailo,Mudryk,210.0,179.0,245.0,MID,MID,MID,5.0,465920.0,12.0,27.0,6.0,12.0,9.0,1.0,50.0,21.0,9.0,0.0,0.0,0.0,31,0,0,0,0,0,0,0,27.0,24.0,0.0,0.0,342.0,5,94,18.8,3.032,0.606,18.8,3.032,0.606,0,51.0,0,False
978680,Han-Noah Massengo,MID,Burnley,0.7,0,0,11,0,0.0,0.0,0.0,0.72,0,0,14,0,0,0,0,0,0,3,0,437757.0,Han-Noah,Massengo,694.0,0.0,0.0,MID,0,MID,0.0,437757.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,11.0,0,3,0.0,1.0,0.0,0.0,1.0,0.0,0,0.0,0,False
1002039,Aaron Hickey,DEF,Brentford,14.0,0,0,87,2,0.13,0.33,0.2,10.2,12,0,713,0,0,0,0,0,9,17,5,472713.0,Aaron,Hickey,104.0,93.0,116.0,DEF,DEF,DEF,4.0,472713.0,1.0,16.0,10.0,9.0,3.0,3.0,42.0,16.0,7.0,0.0,0.0,0.0,9,0,0,0,0,0,0,0,16.0,2.0,0.0,0.0,105.0,0,17,4.25,1.889,0.472,4.25,1.889,0.472,0,18.0,0,False
1010426,Keane Lewis-Potter,MID,Brentford,55.7,2,1,186,6,1.66,8.07,6.42,20.21,29,3,1428,0,0,0,0,0,15,73,0,249231.0,Keane,Lewis-Potter,107.0,98.0,107.0,MID,MID,DEF,5.0,249231.0,22.0,18.0,20.0,7.0,7.0,2.0,62.0,17.0,10.0,0.0,0.0,0.0,30,18,3,-10,0,72,-18,-116,18.0,44.0,0.0,0.0,186.0,2,85,14.6,2.433,0.487,17.0,2.833,0.567,12,0.0,1,True
1013277,Toti António Gomes,DEF,Wolves,73.6,4,6,468,4,0.63,2.25,1.62,53.46,49,1,2771,0,0,0,0,0,31,82,7,510362.0,Toti António,Gomes,573.0,567.0,637.0,DEF,DEF,DEF,4.5,510362.0,5.0,13.0,87.0,25.0,26.0,19.0,136.0,44.0,19.0,0.0,0.0,0.0,35,0,0,0,2,0,0,0,13.0,10.0,0.0,0.0,491.0,6,84,18.222,2.343,0.521,18.667,2.4,0.533,2,23.0,0,False
1021336,Brandon Aguilera Zamora,MID,Nott'm Forest,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,4,0,0,0,0,0,0,1,0,461682.0,Brandon,Aguilera Zamora,434.0,0.0,0.0,MID,0,MID,0.0,461682.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,1.0,0.0,0.0,1.0,0.0,0,0.0,0,False
1021382,João Pedro Junqueira de Jesus,FWD,Brighton,90.3,3,12,406,5,4.64,16.65,12.01,32.63,38,9,2037,0,1,0,0,0,19,104,2,475168.0,João Pedro,Junqueira de Jesus,135.0,129.0,249.0,FWD,FWD,FWD,7.5,475168.0,26.0,60.0,25.0,14.0,11.0,2.0,65.0,31.0,17.0,0.0,0.0,4.0,31,0,0,0,2,0,0,0,60.0,52.0,0.0,-48.0,470.0,14,108,13.867,3.355,0.447,14.4,3.484,0.465,4,64.0,2,False
1021586,Gabriel Martinelli Silva,MID,Arsenal,131.5,5,6,404,10,5.18,11.53,6.36,14.88,23,6,2010,0,0,0,0,0,24,118,1,444145.0,Gabriel,Martinelli Silva,12.0,9.0,19.0,MID,MID,MID,7.0,444145.0,22.0,24.0,7.0,24.0,5.0,1.0,95.0,30.0,6.0,0.0,0.0,0.0,35,0,0,0,0,0,0,0,24.0,44.0,0.0,0.0,472.0,7,119,16.857,3.371,0.482,17.0,3.4,0.486,1,68.0,1,False
1021834,Jakub Kiwior,DEF,Arsenal,60.6,3,1,260,6,0.6,1.34,0.74,5.15,8,1,942,0,0,0,0,0,11,67,1,440854.0,Jakub,Kiwior,10.0,8.0,9.0,DEF,DEF,DEF,5.5,440854.0,3.0,3.0,24.0,12.0,8.0,3.0,35.0,20.0,8.0,0.0,0.0,0.0,20,0,0,0,0,0,0,0,3.0,6.0,0.0,0.0,269.0,0,66,12.182,3.35,0.609,12.0,3.3,0.6,-1,9.0,-1,False
1021929,Jacob Ramsey,MID,Aston Villa,15.1,1,0,101,0,1.38,3.47,2.09,12.85,12,1,848,0,0,0,0,0,8,29,2,232653.0,Jacob,Ramsey,55.0,53.0,52.0,MID,MID,MID,5.5,232653.0,5.0,12.0,7.0,8.0,3.0,2.0,42.0,16.0,8.0,0.0,0.0,0.0,16,0,0,0,0,0,0,0,12.0,10.0,0.0,0.0,123.0,0,29,5.273,1.812,0.33,5.273,1.812,0.33,0,22.0,0,False
1025462,Fábio Ferreira Vieira,MID,Arsenal,29.1,3,0,67,1,0.64,1.89,1.25,1.83,2,1,290,0,0,0,1,0,2,24,0,438098.0,Fábio,Ferreira Vieira,4.0,1.0,23.0,MID,MID,MID,5.5,438098.0,2.0,10.0,1.0,2.0,2.0,0.0,16.0,3.0,1.0,0.0,0.0,1.0,11,0,0,0,0,0,0,0,10.0,4.0,0.0,-6.0,75.0,0,24,4.364,2.182,0.397,4.364,2.182,0.397,0,8.0,0,False
1029063,Michael Olise,MID,Crystal Palace,86.2,6,21,438,3,4.96,10.28,5.32,18.89,19,10,1272,0,0,0,0,0,14,125,0,443661.0,Michael,Olise,236.0,0.0,0.0,MID,0,MID,0.0,443661.0,21.0,43.0,9.0,10.0,11.0,0.0,68.0,19.0,9.0,0.0,0.0,1.0,19,0,0,0,4,0,0,0,43.0,42.0,0.0,-6.0,517.0,21,129,0.0,6.579,0.0,0.0,6.789,0.0,4,79.0,0,False
1030829,Jarrad Branthwaite,DEF,Everton,113.0,1,10,621,12,1.29,2.91,1.62,49.43,44,3,3116,0,0,0,0,0,35,124,8,480455.0,Jarrad,Branthwaite,245.0,219.0,290.0,DEF,DEF,DEF,5.5,480455.0,4.0,19.0,157.0,32.0,50.0,36.0,181.0,66.0,34.0,0.0,0.0,0.0,35,0,0,0,32,0,0,0,19.0,8.0,0.0,0.0,648.0,12,158,22.545,3.543,0.644,28.727,4.514,0.821,34,27.0,2,False
1047671,Vini de Souza Costa,MID,Sheffield Utd,45.3,1,4,357,1,0.46,1.07,0.61,60.24,80,1,2664,0,0,0,0,0,29,73,3,424001.0,Vini,de Souza Costa,638.0,0.0,0.0,MID,0,MID,0.0,424001.0,6.0,14.0,75.0,76.0,32.0,17.0,153.0,125.0,49.0,0.0,0.0,0.0,36,0,0,0,34,0,0,0,14.0,12.0,0.0,0.0,383.0,5,108,0.0,2.028,0.0,0.0,3.0,0.0,35,26.0,1,False
1050158,Fábio Silva,FWD,Wolves,6.5,0,0,7,1,0.09,1.21,1.12,7.2,8,0,259,0,0,0,0,0,3,8,2,449988.0,Fábio,Silva,552.0,545.0,655.0,FWD,FWD,FWD,5.0,449988.0,3.0,4.0,0.0,4.0,2.0,0.0,15.0,7.0,3.0,0.0,0.0,0.0,8,0,0,0,0,0,0,0,4.0,6.0,0.0,0.0,17.0,0,8,1.6,1.0,0.2,1.6,1.0,0.2,0,10.0,0,False
1050166,Anthony Elanga,MID,Nott'm Forest,92.6,9,5,386,2,4.04,10.24,6.2,39.39,47,5,2424,0,0,0,0,0,25,119,1,449434.0,Anthony,Elanga,378.0,432.0,486.0,MID,MID,MID,7.0,449434.0,23.0,26.0,16.0,19.0,8.0,2.0,96.0,33.0,14.0,0.0,0.0,0.0,36,0,0,0,0,0,0,0,26.0,46.0,0.0,0.0,458.0,8,122,17.0,3.306,0.472,17.429,3.389,0.484,3,72.0,3,False
1050822,Andrew Omobamidele,DEF,Nott'm Forest,4.8,0,0,94,0,0.02,0.16,0.14,11.77,15,0,782,1,0,0,0,0,8,11,2,466404.0,Andrew,Omobamidele,711.0,440.0,0.0,DEF,DEF,DEF,0.0,466404.0,0.0,3.0,42.0,3.0,13.0,8.0,21.0,10.0,7.0,0.0,0.0,0.0,11,0,0,0,6,0,0,0,3.0,0.0,0.0,0.0,97.0,0,17,0.0,1.0,0.0,0.0,1.545,0.0,6,3.0,0,False
1052898,Destiny Udogie,DEF,Spurs,77.9,3,8,402,5,2.36,4.78,2.42,48.7,43,2,2391,0,0,0,1,0,28,79,5,487053.0,Destiny,Udogie,519.0,505.0,574.0,DEF,DEF,DEF,4.5,487053.0,5.0,36.0,67.0,33.0,37.0,8.0,169.0,68.0,35.0,0.0,0.0,0.0,28,0,0,0,12,0,0,0,36.0,10.0,0.0,0.0,448.0,9,92,17.556,2.821,0.627,20.444,3.286,0.73,13,46.0,1,False
1054122,Boubacar Traoré,MID,Wolves,17.7,0,0,122,0,0.33,0.61,0.28,18.74,23,0,802,0,0,0,0,0,7,25,4,476502.0,Boubacar,Traoré,574.0,534.0,649.0,MID,MID,MID,5.0,476502.0,1.0,4.0,7.0,23.0,5.0,2.0,62.0,35.0,12.0,0.0,0.0,0.0,24,0,0,0,6,0,0,0,4.0,2.0,0.0,0.0,128.0,0,31,5.0,1.042,0.208,6.2,1.292,0.258,6,6.0,0,False
1055316,Anis Slimane,MID,Sheffield Utd,-1.1,0,0,23,1,0.13,1.1,0.97,9.52,14,0,409,1,0,0,0,0,4,14,2,504198.0,Anis,Slimane,587.0,0.0,0.0,MID,0,MID,0.0,504198.0,3.0,6.0,7.0,6.0,5.0,1.0,35.0,11.0,5.0,0.0,0.0,0.0,15,0,0,0,0,0,0,0,6.0,6.0,0.0,0.0,35.0,0,14,0.0,0.933,0.0,0.0,0.933,0.0,0,12.0,0,False
1067168,Zeki Amdouni,FWD,Burnley,70.5,1,11,243,5,1.22,6.77,5.55,35.7,41,5,1953,0,0,0,0,0,27,85,2,492831.0,Zeki,Amdouni,594.0,0.0,216.0,FWD,0,FWD,5.0,492831.0,22.0,39.0,10.0,18.0,9.0,10.0,79.0,27.0,9.0,0.0,0.0,1.0,34,0,0,0,0,0,0,0,39.0,44.0,0.0,-12.0,314.0,15,89,17.0,2.5,0.5,17.8,2.618,0.524,4,71.0,4,False
1067256,Djordje Petrovic,GK,Chelsea,75.7,0,5,414,5,0.0,0.0,0.0,34.93,38,0,1986,0,0,0,0,75,22,71,2,457569.0,Đorđe,Petrović,687.0,183.0,67.0,GK,GK,GK,4.5,457569.0,0.0,1.0,20.0,0.0,0.0,0.0,152.0,0.0,0.0,44.0,31.0,0.0,23,0,0,0,0,0,0,0,1.0,0.0,44.0,0.0,459.0,3,69,15.778,3.087,0.686,15.333,3.0,0.667,-2,45.0,-2,False
1068482,Evan Ferguson,FWD,Brighton,57.5,1,5,218,2,0.77,5.26,4.49,22.16,28,6,1356,0,0,0,0,0,15,69,1,487117.0,Evan,Ferguson,132.0,123.0,179.0,FWD,FWD,FWD,5.5,487117.0,20.0,25.0,8.0,6.0,2.0,3.0,25.0,14.0,8.0,0.0,0.0,0.0,27,0,0,0,0,0,0,0,25.0,40.0,0.0,0.0,283.0,5,69,12.545,2.556,0.465,12.545,2.556,0.465,0,65.0,0,False
1068902,Yasser Larouci,DEF,Sheffield Utd,0.4,0,0,63,0,0.05,0.29,0.24,13.53,11,0,527,0,0,0,0,0,6,10,1,432990.0,Yasser,Larouci,592.0,0.0,0.0,DEF,0,DEF,0.0,432990.0,1.0,5.0,20.0,9.0,7.0,1.0,34.0,17.0,8.0,0.0,0.0,0.0,11,0,0,0,2,0,0,0,5.0,2.0,0.0,0.0,70.0,0,12,0.0,0.909,0.0,0.0,1.091,0.0,2,7.0,0,False
1069536,Anass Zaroury,MID,Burnley,-0.8,0,0,10,0,0.11,0.27,0.16,3.36,4,0,149,0,0,0,1,0,1,4,0,511783.0,Anass,Zaroury,184.0,0.0,0.0,MID,0,MID,0.0,511783.0,1.0,3.0,1.0,0.0,0.0,0.0,8.0,1.0,1.0,0.0,0.0,0.0,6,0,0,0,0,0,0,0,3.0,2.0,0.0,0.0,15.0,0,4,0.0,0.667,0.0,0.0,0.667,0.0,0,5.0,0,False
1070052,Amad Diallo,MID,Man Utd,19.1,1,3,68,1,0.47,1.0,0.53,7.66,6,1,385,0,0,0,0,0,3,23,1,493250.0,Amad,Diallo,371.0,364.0,452.0,MID,MID,MID,6.5,493250.0,4.0,4.0,6.0,3.0,1.0,1.0,14.0,10.0,7.0,0.0,0.0,0.0,9,0,0,0,0,0,0,0,4.0,8.0,0.0,0.0,80.0,4,24,3.538,2.556,0.393,3.692,2.667,0.41,1,12.0,1,False
1070712,Joško Gvardiol,DEF,Man City,152.1,2,12,549,9,2.09,5.23,3.14,23.88,23,4,2327,0,0,0,0,0,26,123,3,477424.0,Joško,Gvardiol,616.0,350.0,403.0,DEF,DEF,DEF,6.0,477424.0,14.0,22.0,26.0,33.0,27.0,12.0,150.0,55.0,22.0,0.0,0.0,0.0,28,0,0,0,2,0,0,0,22.0,28.0,0.0,0.0,599.0,13,126,20.5,4.393,0.732,21.0,4.5,0.75,3,50.0,1,False
1071179,Giovanni Reyna,MID,Nott'm Forest,8.0,1,0,44,0,0.36,0.72,0.36,2.09,3,0,228,0,0,0,0,0,2,13,0,427420.0,Giovanni,Reyna,801.0,0.0,0.0,MID,0,MID,0.0,427420.0,2.0,2.0,0.0,3.0,2.0,0.0,14.0,7.0,4.0,0.0,0.0,0.0,9,0,0,0,0,0,0,0,2.0,4.0,0.0,0.0,50.0,0,13,0.0,1.444,0.0,0.0,1.444,0.0,0,6.0,0,False
1073402,Facundo Pellistri Rebollo,MID,Man Utd,12.0,1,0,36,0,0.39,0.9,0.51,4.17,2,0,164,0,0,0,0,0,1,13,0,488404.0,Facundo,Pellistri Rebollo,394.0,384.0,0.0,MID,MID,MID,0.0,488404.0,2.0,6.0,5.0,3.0,1.0,1.0,11.0,5.0,2.0,0.0,0.0,0.0,9,0,0,0,0,0,0,0,6.0,4.0,0.0,0.0,46.0,0,13,0.0,1.444,0.0,0.0,1.444,0.0,0,10.0,0,False
1073742,Julio Enciso,MID,Brighton,14.4,2,0,62,0,1.28,2.66,1.38,9.71,12,0,468,0,0,0,0,0,5,20,2,474120.0,Julio,Enciso,130.0,121.0,161.0,MID,MID,MID,5.5,474120.0,8.0,10.0,3.0,2.0,0.0,0.0,13.0,6.0,4.0,0.0,0.0,0.0,12,0,0,0,0,0,0,0,10.0,16.0,0.0,0.0,88.0,0,20,3.636,1.667,0.303,3.636,1.667,0.303,0,26.0,0,False
1076756,Brennan Johnson,MID,Nott'm Forest Spurs,135.6,12,9,397,5,4.3,14.65,10.36,43.97,42,5,2317,0,0,0,0,0,26,131,3,242898.0,Brennan,Johnson,450.0,491.0,580.0,MID,MID,MID,7.0,242898.0,21.0,36.0,9.0,16.0,10.0,2.0,86.0,30.0,14.0,0.0,0.0,0.0,35,0,0,0,2,0,0,0,36.0,42.0,0.0,0.0,475.0,8,132,18.714,3.743,0.535,18.857,3.771,0.539,1,78.0,-1,False
1077975,Armando Broja,FWD,Fulham Chelsea,24.2,2,0,72,3,0.23,2.47,2.24,8.4,9,1,529,0,0,0,0,0,6,35,0,440323.0,Armando,Broja,193.0,156.0,0.0,FWD,FWD,FWD,0.0,440323.0,2.0,11.0,3.0,0.0,0.0,1.0,16.0,3.0,3.0,0.0,0.0,0.0,21,0,0,0,0,0,0,0,11.0,4.0,0.0,0.0,87.0,0,35,0.0,1.667,0.0,0.0,1.667,0.0,0,15.0,0,False
1078788,Neco Williams,DEF,Nott'm Forest,30.8,1,2,224,1,1.54,2.28,0.74,23.05,33,0,1630,0,0,0,0,0,18,39,4,215136.0,Neco,Williams,467.0,437.0,508.0,DEF,DEF,DEF,5.0,215136.0,4.0,30.0,43.0,40.0,22.0,13.0,107.0,69.0,29.0,0.0,0.0,0.0,26,0,0,0,10,0,0,0,30.0,8.0,0.0,0.0,262.0,2,49,7.8,1.5,0.3,9.8,1.885,0.377,10,38.0,0,False
1079485,Norberto Bercique Gomes Betuncal,FWD,Everton,49.4,0,3,105,2,0.3,6.76,6.46,18.11,20,3,943,0,1,0,0,0,9,50,2,486385.0,Norberto Bercique,Gomes Betuncal,691.0,218.0,311.0,FWD,FWD,FWD,5.5,486385.0,13.0,19.0,13.0,6.0,1.0,0.0,36.0,14.0,8.0,0.0,0.0,0.0,30,0,0,0,0,0,0,0,19.0,26.0,0.0,0.0,150.0,3,50,9.091,1.667,0.303,9.091,1.667,0.303,0,45.0,0,False
1083796,Kevin Schade,MID,Brentford,29.8,2,2,81,1,0.72,2.01,1.29,3.58,5,2,327,0,0,0,0,0,3,33,0,513418.0,Kevin,Schade,115.0,106.0,120.0,MID,MID,MID,7.0,513418.0,4.0,6.0,4.0,1.0,1.0,0.0,23.0,3.0,2.0,0.0,0.0,0.0,11,0,0,0,0,0,0,0,6.0,8.0,0.0,0.0,95.0,3,34,4.714,3.0,0.429,4.857,3.091,0.442,1,14.0,1,False
1084981,Noni Madueke,MID,Chelsea,78.7,3,7,253,4,2.13,4.64,2.51,18.37,19,5,1044,0,0,0,0,0,13,76,2,248857.0,Noni,Madueke,208.0,177.0,18.0,MID,MID,MID,7.0,248857.0,13.0,19.0,12.0,10.0,4.0,0.0,54.0,16.0,6.0,0.0,0.0,1.0,23,0,0,0,2,0,0,0,19.0,26.0,0.0,-6.0,292.0,8,79,10.857,3.304,0.472,11.286,3.435,0.491,3,39.0,1,False
1086012,Anssumane Fati Vieira,MID,Brighton,24.9,1,1,84,1,0.61,4.12,3.51,7.36,12,2,509,0,0,0,0,0,3,33,2,465607.0,Anssumane,Fati Vieira,700.0,0.0,0.0,MID,0,MID,0.0,465607.0,11.0,13.0,3.0,3.0,3.0,0.0,22.0,5.0,2.0,0.0,0.0,0.0,19,0,0,0,0,0,0,0,13.0,22.0,0.0,0.0,119.0,0,32,0.0,1.737,0.0,0.0,1.684,0.0,-1,35.0,-1,False
1086647,Cameron Archer,FWD,Sheffield Utd Aston Villa,53.9,3,9,241,2,1.39,6.67,5.28,41.38,50,4,1829,0,0,0,0,0,21,82,2,433979.0,Cameron,Archer,33.0,27.0,0.0,FWD,FWD,FWD,0.0,433979.0,11.0,20.0,9.0,13.0,1.0,3.0,63.0,18.0,5.0,0.0,0.0,0.0,30,0,0,0,4,0,0,0,20.0,22.0,0.0,0.0,283.0,9,86,0.0,2.733,0.0,0.0,2.867,0.0,4,42.0,0,False
1088066,Jhon Durán,FWD,Aston Villa,36.8,1,7,162,0,0.15,2.18,2.04,11.16,12,5,461,0,0,0,0,0,3,50,5,476344.0,Jhon,Durán,44.0,38.0,0.0,FWD,FWD,FWD,0.0,476344.0,7.0,8.0,9.0,5.0,1.0,0.0,15.0,6.0,1.0,0.0,0.0,0.0,23,0,0,0,0,0,0,0,8.0,14.0,0.0,0.0,184.0,4,47,0.0,2.174,0.0,0.0,2.043,0.0,-3,22.0,-3,False
1089645,Jaden Philogene-Bidace,MID,Aston Villa,0.5,0,0,3,0,0.0,0.0,0.0,0.65,1,0,3,0,0,0,0,0,0,1,0,481624.0,Jaden,Philogene-Bidace,54.0,569.0,0.0,MID,MID,MID,0.0,481624.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3.0,0,1,0.0,1.0,0.0,0.0,1.0,0.0,0,0.0,0,False
1089685,Carney Chukwuemeka,MID,Chelsea,10.1,1,0,53,0,0.29,0.41,0.12,4.6,5,1,222,0,0,0,0,0,2,16,2,478912.0,Carney,Chukwuemeka,196.0,161.0,0.0,MID,MID,MID,0.0,478912.0,2.0,2.0,1.0,4.0,0.0,1.0,11.0,6.0,2.0,0.0,0.0,0.0,9,0,0,0,0,0,0,0,2.0,4.0,0.0,0.0,59.0,0,16,0.0,1.778,0.0,0.0,1.778,0.0,0,6.0,0,False
